Unnamed: 0,admin_name,Date,fews_ipc,country,timestamp
1974,Twic,09/1/2019,3,South Sudan,1567296000
1975,Twic,10/1/2019,3,South Sudan,1569888000
1976,Twic,11/1/2019,2,South Sudan,1572566400
1977,Twic,12/1/2019,4,South Sudan,1575158400
1978,Twic,01/1/2020,3,South Sudan,1577836800
1979,Twic,02/1/2020,3,South Sudan,1580515200
1980,Canal/Pigi,06/1/2017,3,South Sudan,1496275200
1981,Canal/Pigi,07/1/2017,4,South Sudan,1498867200
1982,Canal/Pigi,08/1/2017,3,South Sudan,1501545600
1983,Canal/Pigi,09/1/2017,3,South Sudan,1504224000
1984,Canal/Pigi,10/1/2017,3,South Sudan,1506816000
1985,Canal/Pigi,11/1/2017,3,South Sudan,1509494400
1986,Canal/Pigi,12/1/2017,3,South Sudan,1512086400
1987,Canal/Pigi,01/1/2018,2,South Sudan,1514764800
1988,Canal/Pigi,02/1/2018,4,South Sudan,1517443200
1989,Canal/Pigi,03/1/2018,3,South Sudan,1519862400
1990,Canal/Pigi,04/1/2018,3,South Sudan,1522540800
1991,Canal/Pigi,05/1/2018,3,South Sudan,1525132800
1992,Canal/Pigi,06/1/2018,3,South Sudan,1527811200
1993,Canal/Pigi,07/1/2018,3,South Sudan,1530403200
1994,Canal/Pigi,08/1/2018,2,South Sudan,1533081600
1995,Canal/Pigi,09/1/2018,3,South Sudan,1535760000
1996,Canal/Pigi,10/1/2018,3,South Sudan,1538352000
1997,Canal/Pigi,11/1/2018,2,South Sudan,1541030400
1998,Canal/Pigi,12/1/2018,4,South Sudan,1543622400
1999,Canal/Pigi,01/1/2019,2,South Sudan,1546300800
2000,Canal/Pigi,02/1/2019,3,South Sudan,1548979200
2001,Canal/Pigi,03/1/2019,4,South Sudan,1551398400
2002,Canal/Pigi,04/1/2019,2,South Sudan,1554076800
2003,Canal/Pigi,05/1/2019,3,South Sudan,1556668800
2004,Canal/Pigi,06/1/2019,4,South Sudan,1559347200
2005,Canal/Pigi,07/1/2019,3,South Sudan,1561939200
2006,Canal/Pigi,08/1/2019,3,South Sudan,1564617600
2007,Canal/Pigi,09/1/2019,3,South Sudan,1567296000
2008,Canal/Pigi,10/1/2019,3,South Sudan,1569888000
2009,Canal/Pigi,11/1/2019,3,South Sudan,1572566400
2010,Canal/Pigi,12/1/2019,4,South Sudan,1575158400
2011,Canal/Pigi,01/1/2020,3,South Sudan,1577836800
2012,Canal/Pigi,02/1/2020,2,South Sudan,1580515200
2013,Mayom,06/1/2017,2,South Sudan,1496275200
2014,Mayom,07/1/2017,3,South Sudan,1498867200
2015,Mayom,08/1/2017,4,South Sudan,1501545600
2016,Mayom,09/1/2017,2,South Sudan,1504224000
2017,Mayom,10/1/2017,3,South Sudan,1506816000
2018,Mayom,11/1/2017,4,South Sudan,1509494400
2019,Mayom,12/1/2017,4,South Sudan,1512086400
2020,Mayom,01/1/2018,2,South Sudan,1514764800
2021,Mayom,02/1/2018,2,South Sudan,1517443200
2022,Mayom,03/1/2018,2,South Sudan,1519862400
2023,Mayom,04/1/2018,2,South Sudan,1522540800
2024,Mayom,05/1/2018,2,South Sudan,1525132800
2025,Mayom,06/1/2018,3,South Sudan,1527811200
2026,Mayom,07/1/2018,4,South Sudan,1530403200
2027,Mayom,08/1/2018,4,South Sudan,1533081600
2028,Mayom,09/1/2018,3,South Sudan,1535760000
2029,Mayom,10/1/2018,2,South Sudan,1538352000
2030,Mayom,11/1/2018,3,South Sudan,1541030400
2031,Mayom,12/1/2018,3,South Sudan,1543622400
2032,Mayom,01/1/2019,2,South Sudan,1546300800
2033,Mayom,02/1/2019,3,South Sudan,1548979200
2034,Mayom,03/1/2019,2,South Sudan,1551398400
2035,Mayom,04/1/2019,3,South Sudan,1554076800
2036,Mayom,05/1/2019,2,South Sudan,1556668800
2037,Mayom,06/1/2019,3,South Sudan,1559347200
2038,Mayom,07/1/2019,2,South Sudan,1561939200
2039,Mayom,08/1/2019,3,South Sudan,1564617600
2040,Mayom,09/1/2019,3,South Sudan,1567296000
2041,Mayom,10/1/2019,3,South Sudan,1569888000
2042,Mayom,11/1/2019,2,South Sudan,1572566400
2043,Mayom,12/1/2019,3,South Sudan,1575158400
2044,Mayom,01/1/2020,4,South Sudan,1577836800
2045,Mayom,02/1/2020,2,South Sudan,1580515200
2046,Abiemnhom,06/1/2017,3,South Sudan,1496275200
2047,Abiemnhom,07/1/2017,4,South Sudan,1498867200
2048,Abiemnhom,08/1/2017,3,South Sudan,1501545600
2049,Abiemnhom,09/1/2017,3,South Sudan,1504224000
2050,Abiemnhom,10/1/2017,2,South Sudan,1506816000
2051,Abiemnhom,11/1/2017,3,South Sudan,1509494400
2052,Abiemnhom,12/1/2017,2,South Sudan,1512086400
2053,Abiemnhom,01/1/2018,3,South Sudan,1514764800
2054,Abiemnhom,02/1/2018,3,South Sudan,1517443200
2055,Abiemnhom,03/1/2018,3,South Sudan,1519862400
2056,Abiemnhom,04/1/2018,4,South Sudan,1522540800
2057,Abiemnhom,05/1/2018,3,South Sudan,1525132800
2058,Abiemnhom,06/1/2018,2,South Sudan,1527811200
2059,Abiemnhom,07/1/2018,2,South Sudan,1530403200
2060,Abiemnhom,08/1/2018,2,South Sudan,1533081600
2061,Abiemnhom,09/1/2018,3,South Sudan,1535760000
2062,Abiemnhom,10/1/2018,3,South Sudan,1538352000
2063,Abiemnhom,11/1/2018,3,South Sudan,1541030400
2064,Abiemnhom,12/1/2018,2,South Sudan,1543622400
2065,Abiemnhom,01/1/2019,3,South Sudan,1546300800
2066,Abiemnhom,02/1/2019,3,South Sudan,1548979200
2067,Abiemnhom,03/1/2019,2,South Sudan,1551398400
2068,Abiemnhom,04/1/2019,3,South Sudan,1554076800
2069,Abiemnhom,05/1/2019,3,South Sudan,1556668800
2070,Abiemnhom,06/1/2019,3,South Sudan,1559347200
2071,Abiemnhom,07/1/2019,4,South Sudan,1561939200
2072,Abiemnhom,08/1/2019,3,South Sudan,1564617600
2073,Abiemnhom,09/1/2019,3,South Sudan,1567296000
2074,Abiemnhom,10/1/2019,4,South Sudan,1569888000
2075,Abiemnhom,11/1/2019,4,South Sudan,1572566400
2076,Abiemnhom,12/1/2019,3,South Sudan,1575158400
2077,Abiemnhom,01/1/2020,2,South Sudan,1577836800
2078,Abiemnhom,02/1/2020,3,South Sudan,1580515200
2079,Longochuk,06/1/2017,4,South Sudan,1496275200
2080,Longochuk,07/1/2017,3,South Sudan,1498867200
2081,Longochuk,08/1/2017,4,South Sudan,1501545600
2082,Longochuk,09/1/2017,4,South Sudan,1504224000
2083,Longochuk,10/1/2017,3,South Sudan,1506816000
2084,Longochuk,11/1/2017,2,South Sudan,1509494400
2085,Longochuk,12/1/2017,3,South Sudan,1512086400
2086,Longochuk,01/1/2018,3,South Sudan,1514764800
2087,Longochuk,02/1/2018,4,South Sudan,1517443200
2088,Longochuk,03/1/2018,3,South Sudan,1519862400
2089,Longochuk,04/1/2018,2,South Sudan,1522540800
2090,Longochuk,05/1/2018,2,South Sudan,1525132800
2091,Longochuk,06/1/2018,4,South Sudan,1527811200
2092,Longochuk,07/1/2018,3,South Sudan,1530403200
2093,Longochuk,08/1/2018,3,South Sudan,1533081600
2094,Longochuk,09/1/2018,3,South Sudan,1535760000
2095,Longochuk,10/1/2018,3,South Sudan,1538352000
2096,Longochuk,11/1/2018,3,South Sudan,1541030400
2097,Longochuk,12/1/2018,3,South Sudan,1543622400
2098,Longochuk,01/1/2019,3,South Sudan,1546300800
2099,Longochuk,02/1/2019,4,South Sudan,1548979200
2100,Longochuk,03/1/2019,2,South Sudan,1551398400
2101,Longochuk,04/1/2019,4,South Sudan,1554076800
2102,Longochuk,05/1/2019,3,South Sudan,1556668800
2103,Longochuk,06/1/2019,4,South Sudan,1559347200
2104,Longochuk,07/1/2019,4,South Sudan,1561939200
2105,Longochuk,08/1/2019,3,South Sudan,1564617600
2106,Longochuk,09/1/2019,3,South Sudan,1567296000
2107,Longochuk,10/1/2019,3,South Sudan,1569888000
2108,Longochuk,11/1/2019,2,South Sudan,1572566400
2109,Longochuk,12/1/2019,2,South Sudan,1575158400
2110,Longochuk,01/1/2020,4,South Sudan,1577836800
2111,Longochuk,02/1/2020,4,South Sudan,1580515200
2112,Fangak,06/1/2017,2,South Sudan,1496275200
2113,Fangak,07/1/2017,3,South Sudan,1498867200
2114,Fangak,08/1/2017,4,South Sudan,1501545600
2115,Fangak,09/1/2017,4,South Sudan,1504224000
2116,Fangak,10/1/2017,2,South Sudan,1506816000
2117,Fangak,11/1/2017,4,South Sudan,1509494400
2118,Fangak,12/1/2017,2,South Sudan,1512086400
2119,Fangak,01/1/2018,4,South Sudan,1514764800
2120,Fangak,02/1/2018,3,South Sudan,1517443200
2121,Fangak,03/1/2018,3,South Sudan,1519862400
2122,Fangak,04/1/2018,2,South Sudan,1522540800
2123,Fangak,05/1/2018,3,South Sudan,1525132800
2124,Fangak,06/1/2018,4,South Sudan,1527811200
2125,Fangak,07/1/2018,3,South Sudan,1530403200
2126,Fangak,08/1/2018,2,South Sudan,1533081600
2127,Fangak,09/1/2018,2,South Sudan,1535760000
2128,Fangak,10/1/2018,2,South Sudan,1538352000
2129,Fangak,11/1/2018,3,South Sudan,1541030400
2130,Fangak,12/1/2018,2,South Sudan,1543622400
2131,Fangak,01/1/2019,3,South Sudan,1546300800
2132,Fangak,02/1/2019,4,South Sudan,1548979200
2133,Fangak,03/1/2019,3,South Sudan,1551398400
2134,Fangak,04/1/2019,2,South Sudan,1554076800
2135,Fangak,05/1/2019,2,South Sudan,1556668800
2136,Fangak,06/1/2019,3,South Sudan,1559347200
2137,Fangak,07/1/2019,3,South Sudan,1561939200
2138,Fangak,08/1/2019,4,South Sudan,1564617600
2139,Fangak,09/1/2019,3,South Sudan,1567296000
2140,Fangak,10/1/2019,4,South Sudan,1569888000
2141,Fangak,11/1/2019,4,South Sudan,1572566400
2142,Fangak,12/1/2019,4,South Sudan,1575158400
2143,Fangak,01/1/2020,4,South Sudan,1577836800
2144,Fangak,02/1/2020,4,South Sudan,1580515200
2145,Maban,06/1/2017,2,South Sudan,1496275200
2146,Maban,07/1/2017,3,South Sudan,1498867200
2147,Maban,08/1/2017,3,South Sudan,1501545600
2148,Maban,09/1/2017,4,South Sudan,1504224000
2149,Maban,10/1/2017,2,South Sudan,1506816000
2150,Maban,11/1/2017,2,South Sudan,1509494400
2151,Maban,12/1/2017,4,South Sudan,1512086400
2152,Maban,01/1/2018,4,South Sudan,1514764800
2153,Maban,02/1/2018,2,South Sudan,1517443200
2154,Maban,03/1/2018,2,South Sudan,1519862400
2155,Maban,04/1/2018,4,South Sudan,1522540800
2156,Maban,05/1/2018,2,South Sudan,1525132800
2157,Maban,06/1/2018,3,South Sudan,1527811200
2158,Maban,07/1/2018,3,South Sudan,1530403200
2159,Maban,08/1/2018,4,South Sudan,1533081600
2160,Maban,09/1/2018,3,South Sudan,1535760000
2161,Maban,10/1/2018,4,South Sudan,1538352000
2162,Maban,11/1/2018,3,South Sudan,1541030400
2163,Maban,12/1/2018,4,South Sudan,1543622400
2164,Maban,01/1/2019,3,South Sudan,1546300800
2165,Maban,02/1/2019,4,South Sudan,1548979200
2166,Maban,03/1/2019,4,South Sudan,1551398400
2167,Maban,04/1/2019,3,South Sudan,1554076800
2168,Maban,05/1/2019,3,South Sudan,1556668800
2169,Maban,06/1/2019,3,South Sudan,1559347200
2170,Maban,07/1/2019,2,South Sudan,1561939200
2171,Maban,08/1/2019,3,South Sudan,1564617600
2172,Maban,09/1/2019,3,South Sudan,1567296000
2173,Maban,10/1/2019,3,South Sudan,1569888000
2174,Maban,11/1/2019,3,South Sudan,1572566400
2175,Maban,12/1/2019,3,South Sudan,1575158400
2176,Maban,01/1/2020,3,South Sudan,1577836800
2177,Maban,02/1/2020,3,South Sudan,1580515200
2178,Guit,06/1/2017,3,South Sudan,1496275200
2179,Guit,07/1/2017,3,South Sudan,1498867200
2180,Guit,08/1/2017,3,South Sudan,1501545600
2181,Guit,09/1/2017,3,South Sudan,1504224000
2182,Guit,10/1/2017,2,South Sudan,1506816000
2183,Guit,11/1/2017,3,South Sudan,1509494400
2184,Guit,12/1/2017,3,South Sudan,1512086400
2185,Guit,01/1/2018,4,South Sudan,1514764800
2186,Guit,02/1/2018,2,South Sudan,1517443200
2187,Guit,03/1/2018,4,South Sudan,1519862400
2188,Guit,04/1/2018,4,South Sudan,1522540800
2189,Guit,05/1/2018,4,South Sudan,1525132800
2190,Guit,06/1/2018,3,South Sudan,1527811200
2191,Guit,07/1/2018,2,South Sudan,1530403200
2192,Guit,08/1/2018,4,South Sudan,1533081600
2193,Guit,09/1/2018,4,South Sudan,1535760000
2194,Guit,10/1/2018,3,South Sudan,1538352000
2195,Guit,11/1/2018,2,South Sudan,1541030400
2196,Guit,12/1/2018,2,South Sudan,1543622400
2197,Guit,01/1/2019,2,South Sudan,1546300800
2198,Guit,02/1/2019,4,South Sudan,1548979200
2199,Guit,03/1/2019,4,South Sudan,1551398400
2200,Guit,04/1/2019,4,South Sudan,1554076800
2201,Guit,05/1/2019,3,South Sudan,1556668800
2202,Guit,06/1/2019,3,South Sudan,1559347200
2203,Guit,07/1/2019,4,South Sudan,1561939200
2204,Guit,08/1/2019,3,South Sudan,1564617600
2205,Guit,09/1/2019,2,South Sudan,1567296000
2206,Guit,10/1/2019,4,South Sudan,1569888000
2207,Guit,11/1/2019,3,South Sudan,1572566400
2208,Guit,12/1/2019,4,South Sudan,1575158400
2209,Guit,01/1/2020,3,South Sudan,1577836800
2210,Guit,02/1/2020,3,South Sudan,1580515200
2211,Aweil East,06/1/2017,3,South Sudan,1496275200
2212,Aweil East,07/1/2017,4,South Sudan,1498867200
2213,Aweil East,08/1/2017,3,South Sudan,1501545600
2214,Aweil East,09/1/2017,4,South Sudan,1504224000
2215,Aweil East,10/1/2017,2,South Sudan,1506816000
2216,Aweil East,11/1/2017,3,South Sudan,1509494400
2217,Aweil East,12/1/2017,4,South Sudan,1512086400
2218,Aweil East,01/1/2018,2,South Sudan,1514764800
2219,Aweil East,02/1/2018,4,South Sudan,1517443200
2220,Aweil East,03/1/2018,3,South Sudan,1519862400
2221,Aweil East,04/1/2018,2,South Sudan,1522540800
2222,Aweil East,05/1/2018,3,South Sudan,1525132800
2223,Aweil East,06/1/2018,3,South Sudan,1527811200
2224,Aweil East,07/1/2018,3,South Sudan,1530403200
2225,Aweil East,08/1/2018,3,South Sudan,1533081600
2226,Aweil East,09/1/2018,2,South Sudan,1535760000
2227,Aweil East,10/1/2018,2,South Sudan,1538352000
2228,Aweil East,11/1/2018,2,South Sudan,1541030400
2229,Aweil East,12/1/2018,3,South Sudan,1543622400
2230,Aweil East,01/1/2019,4,South Sudan,1546300800
2231,Aweil East,02/1/2019,3,South Sudan,1548979200
2232,Aweil East,03/1/2019,2,South Sudan,1551398400
2233,Aweil East,04/1/2019,4,South Sudan,1554076800
2234,Aweil East,05/1/2019,3,South Sudan,1556668800
2235,Aweil East,06/1/2019,2,South Sudan,1559347200
2236,Aweil East,07/1/2019,4,South Sudan,1561939200
2237,Aweil East,08/1/2019,2,South Sudan,1564617600
2238,Aweil East,09/1/2019,3,South Sudan,1567296000
2239,Aweil East,10/1/2019,3,South Sudan,1569888000
2240,Aweil East,11/1/2019,3,South Sudan,1572566400
2241,Aweil East,12/1/2019,3,South Sudan,1575158400
2242,Aweil East,01/1/2020,3,South Sudan,1577836800
2243,Aweil East,02/1/2020,2,South Sudan,1580515200
2244,Pariang,06/1/2017,3,South Sudan,1496275200
2245,Pariang,07/1/2017,3,South Sudan,1498867200
2246,Pariang,08/1/2017,4,South Sudan,1501545600
2247,Pariang,09/1/2017,3,South Sudan,1504224000
2248,Pariang,10/1/2017,4,South Sudan,1506816000
2249,Pariang,11/1/2017,4,South Sudan,1509494400
2250,Pariang,12/1/2017,3,South Sudan,1512086400
2251,Pariang,01/1/2018,2,South Sudan,1514764800
2252,Pariang,02/1/2018,3,South Sudan,1517443200
2253,Pariang,03/1/2018,2,South Sudan,1519862400
2254,Pariang,04/1/2018,2,South Sudan,1522540800
2255,Pariang,05/1/2018,2,South Sudan,1525132800
2256,Pariang,06/1/2018,4,South Sudan,1527811200
2257,Pariang,07/1/2018,3,South Sudan,1530403200
2258,Pariang,08/1/2018,4,South Sudan,1533081600
2259,Pariang,09/1/2018,4,South Sudan,1535760000
2260,Pariang,10/1/2018,2,South Sudan,1538352000
2261,Pariang,11/1/2018,2,South Sudan,1541030400
2262,Pariang,12/1/2018,4,South Sudan,1543622400
2263,Pariang,01/1/2019,2,South Sudan,1546300800
2264,Pariang,02/1/2019,3,South Sudan,1548979200
2265,Pariang,03/1/2019,3,South Sudan,1551398400
2266,Pariang,04/1/2019,3,South Sudan,1554076800
2267,Pariang,05/1/2019,3,South Sudan,1556668800
2268,Pariang,06/1/2019,2,South Sudan,1559347200
2269,Pariang,07/1/2019,2,South Sudan,1561939200
2270,Pariang,08/1/2019,2,South Sudan,1564617600
2271,Pariang,09/1/2019,3,South Sudan,1567296000
2272,Pariang,10/1/2019,3,South Sudan,1569888000
2273,Pariang,11/1/2019,3,South Sudan,1572566400
2274,Pariang,12/1/2019,4,South Sudan,1575158400
2275,Pariang,01/1/2020,4,South Sudan,1577836800
2276,Pariang,02/1/2020,3,South Sudan,1580515200
2277,Rubkona,06/1/2017,2,South Sudan,1496275200
2278,Rubkona,07/1/2017,2,South Sudan,1498867200
2279,Rubkona,08/1/2017,3,South Sudan,1501545600
2280,Rubkona,09/1/2017,3,South Sudan,1504224000
2281,Rubkona,10/1/2017,3,South Sudan,1506816000
2282,Rubkona,11/1/2017,4,South Sudan,1509494400
2283,Rubkona,12/1/2017,2,South Sudan,1512086400
2284,Rubkona,01/1/2018,4,South Sudan,1514764800
2285,Rubkona,02/1/2018,4,South Sudan,1517443200
2286,Rubkona,03/1/2018,3,South Sudan,1519862400
2287,Rubkona,04/1/2018,4,South Sudan,1522540800
2288,Rubkona,05/1/2018,3,South Sudan,1525132800
2289,Rubkona,06/1/2018,3,South Sudan,1527811200
2290,Rubkona,07/1/2018,4,South Sudan,1530403200
2291,Rubkona,08/1/2018,4,South Sudan,1533081600
2292,Rubkona,09/1/2018,3,South Sudan,1535760000
2293,Rubkona,10/1/2018,2,South Sudan,1538352000
2294,Rubkona,11/1/2018,4,South Sudan,1541030400
2295,Rubkona,12/1/2018,4,South Sudan,1543622400
2296,Rubkona,01/1/2019,2,South Sudan,1546300800
2297,Rubkona,02/1/2019,4,South Sudan,1548979200
2298,Rubkona,03/1/2019,4,South Sudan,1551398400
2299,Rubkona,04/1/2019,2,South Sudan,1554076800
2300,Rubkona,05/1/2019,3,South Sudan,1556668800
2301,Rubkona,06/1/2019,3,South Sudan,1559347200
2302,Rubkona,07/1/2019,3,South Sudan,1561939200
2303,Rubkona,08/1/2019,3,South Sudan,1564617600
2304,Rubkona,09/1/2019,3,South Sudan,1567296000
2305,Rubkona,10/1/2019,3,South Sudan,1569888000
2306,Rubkona,11/1/2019,4,South Sudan,1572566400
2307,Rubkona,12/1/2019,3,South Sudan,1575158400
2308,Rubkona,01/1/2020,2,South Sudan,1577836800
2309,Rubkona,02/1/2020,3,South Sudan,1580515200
2310,Panyikang,06/1/2017,3,South Sudan,1496275200
2311,Panyikang,07/1/2017,3,South Sudan,1498867200
2312,Panyikang,08/1/2017,3,South Sudan,1501545600
2313,Panyikang,09/1/2017,2,South Sudan,1504224000
2314,Panyikang,10/1/2017,3,South Sudan,1506816000
2315,Panyikang,11/1/2017,2,South Sudan,1509494400
2316,Panyikang,12/1/2017,3,South Sudan,1512086400
2317,Panyikang,01/1/2018,3,South Sudan,1514764800
2318,Panyikang,02/1/2018,3,South Sudan,1517443200
2319,Panyikang,03/1/2018,2,South Sudan,1519862400
2320,Panyikang,04/1/2018,4,South Sudan,1522540800
2321,Panyikang,05/1/2018,3,South Sudan,1525132800
2322,Panyikang,06/1/2018,2,South Sudan,1527811200
2323,Panyikang,07/1/2018,4,South Sudan,1530403200
2324,Panyikang,08/1/2018,4,South Sudan,1533081600
2325,Panyikang,09/1/2018,3,South Sudan,1535760000
2326,Panyikang,10/1/2018,3,South Sudan,1538352000
2327,Panyikang,11/1/2018,3,South Sudan,1541030400
2328,Panyikang,12/1/2018,2,South Sudan,1543622400
2329,Panyikang,01/1/2019,3,South Sudan,1546300800
2330,Panyikang,02/1/2019,3,South Sudan,1548979200
2331,Panyikang,03/1/2019,3,South Sudan,1551398400
2332,Panyikang,04/1/2019,3,South Sudan,1554076800
2333,Panyikang,05/1/2019,2,South Sudan,1556668800
2334,Panyikang,06/1/2019,2,South Sudan,1559347200
2335,Panyikang,07/1/2019,2,South Sudan,1561939200
2336,Panyikang,08/1/2019,4,South Sudan,1564617600
2337,Panyikang,09/1/2019,4,South Sudan,1567296000
2338,Panyikang,10/1/2019,4,South Sudan,1569888000
2339,Panyikang,11/1/2019,3,South Sudan,1572566400
2340,Panyikang,12/1/2019,3,South Sudan,1575158400
2341,Panyikang,01/1/2020,2,South Sudan,1577836800
2342,Panyikang,02/1/2020,3,South Sudan,1580515200
2343,Raga,06/1/2017,2,South Sudan,1496275200
2344,Raga,07/1/2017,3,South Sudan,1498867200
2345,Raga,08/1/2017,4,South Sudan,1501545600
2346,Raga,09/1/2017,3,South Sudan,1504224000
2347,Raga,10/1/2017,3,South Sudan,1506816000
2348,Raga,11/1/2017,4,South Sudan,1509494400
2349,Raga,12/1/2017,4,South Sudan,1512086400
2350,Raga,01/1/2018,3,South Sudan,1514764800
2351,Raga,02/1/2018,3,South Sudan,1517443200
2352,Raga,03/1/2018,2,South Sudan,1519862400
2353,Raga,04/1/2018,3,South Sudan,1522540800
2354,Raga,05/1/2018,4,South Sudan,1525132800
2355,Raga,06/1/2018,2,South Sudan,1527811200
2356,Raga,07/1/2018,4,South Sudan,1530403200
2357,Raga,08/1/2018,3,South Sudan,1533081600
2358,Raga,09/1/2018,2,South Sudan,1535760000
2359,Raga,10/1/2018,3,South Sudan,1538352000
2360,Raga,11/1/2018,3,South Sudan,1541030400
2361,Raga,12/1/2018,3,South Sudan,1543622400
2362,Raga,01/1/2019,4,South Sudan,1546300800
2363,Raga,02/1/2019,4,South Sudan,1548979200
2364,Raga,03/1/2019,3,South Sudan,1551398400
2365,Raga,04/1/2019,3,South Sudan,1554076800
2366,Raga,05/1/2019,3,South Sudan,1556668800
2367,Raga,06/1/2019,3,South Sudan,1559347200
2368,Raga,07/1/2019,3,South Sudan,1561939200
2369,Raga,08/1/2019,3,South Sudan,1564617600
2370,Raga,09/1/2019,2,South Sudan,1567296000
2371,Raga,10/1/2019,2,South Sudan,1569888000
2372,Raga,11/1/2019,4,South Sudan,1572566400
2373,Raga,12/1/2019,4,South Sudan,1575158400
2374,Raga,01/1/2020,3,South Sudan,1577836800
2375,Raga,02/1/2020,3,South Sudan,1580515200
2376,Baliet,06/1/2017,4,South Sudan,1496275200
2377,Baliet,07/1/2017,4,South Sudan,1498867200
2378,Baliet,08/1/2017,3,South Sudan,1501545600
2379,Baliet,09/1/2017,2,South Sudan,1504224000
2380,Baliet,10/1/2017,3,South Sudan,1506816000
2381,Baliet,11/1/2017,2,South Sudan,1509494400
2382,Baliet,12/1/2017,3,South Sudan,1512086400
2383,Baliet,01/1/2018,4,South Sudan,1514764800
2384,Baliet,02/1/2018,3,South Sudan,1517443200
2385,Baliet,03/1/2018,3,South Sudan,1519862400
2386,Baliet,04/1/2018,4,South Sudan,1522540800
2387,Baliet,05/1/2018,4,South Sudan,1525132800
2388,Baliet,06/1/2018,3,South Sudan,1527811200
2389,Baliet,07/1/2018,4,South Sudan,1530403200
2390,Baliet,08/1/2018,3,South Sudan,1533081600
2391,Baliet,09/1/2018,3,South Sudan,1535760000
2392,Baliet,10/1/2018,3,South Sudan,1538352000
2393,Baliet,11/1/2018,3,South Sudan,1541030400
2394,Baliet,12/1/2018,4,South Sudan,1543622400
2395,Baliet,01/1/2019,3,South Sudan,1546300800
2396,Baliet,02/1/2019,2,South Sudan,1548979200
2397,Baliet,03/1/2019,2,South Sudan,1551398400
2398,Baliet,04/1/2019,3,South Sudan,1554076800
2399,Baliet,05/1/2019,2,South Sudan,1556668800
2400,Baliet,06/1/2019,3,South Sudan,1559347200
2401,Baliet,07/1/2019,2,South Sudan,1561939200
2402,Baliet,08/1/2019,4,South Sudan,1564617600
2403,Baliet,09/1/2019,2,South Sudan,1567296000
2404,Baliet,10/1/2019,3,South Sudan,1569888000
2405,Baliet,11/1/2019,4,South Sudan,1572566400
2406,Baliet,12/1/2019,4,South Sudan,1575158400
2407,Baliet,01/1/2020,3,South Sudan,1577836800
2408,Baliet,02/1/2020,3,South Sudan,1580515200
2409,Fashoda,06/1/2017,3,South Sudan,1496275200
2410,Fashoda,07/1/2017,4,South Sudan,1498867200
2411,Fashoda,08/1/2017,3,South Sudan,1501545600
2412,Fashoda,09/1/2017,3,South Sudan,1504224000
2413,Fashoda,10/1/2017,4,South Sudan,1506816000
2414,Fashoda,11/1/2017,2,South Sudan,1509494400
2415,Fashoda,12/1/2017,3,South Sudan,1512086400
2416,Fashoda,01/1/2018,4,South Sudan,1514764800
2417,Fashoda,02/1/2018,4,South Sudan,1517443200
2418,Fashoda,03/1/2018,2,South Sudan,1519862400
2419,Fashoda,04/1/2018,3,South Sudan,1522540800
2420,Fashoda,05/1/2018,3,South Sudan,1525132800
2421,Fashoda,06/1/2018,4,South Sudan,1527811200
2422,Fashoda,07/1/2018,3,South Sudan,1530403200
2423,Fashoda,08/1/2018,4,South Sudan,1533081600
2424,Fashoda,09/1/2018,4,South Sudan,1535760000
2425,Fashoda,10/1/2018,2,South Sudan,1538352000
2426,Fashoda,11/1/2018,4,South Sudan,1541030400
2427,Fashoda,12/1/2018,3,South Sudan,1543622400
2428,Fashoda,01/1/2019,3,South Sudan,1546300800
2429,Fashoda,02/1/2019,3,South Sudan,1548979200
2430,Fashoda,03/1/2019,2,South Sudan,1551398400
2431,Fashoda,04/1/2019,2,South Sudan,1554076800
2432,Fashoda,05/1/2019,4,South Sudan,1556668800
2433,Fashoda,06/1/2019,3,South Sudan,1559347200
2434,Fashoda,07/1/2019,2,South Sudan,1561939200
2435,Fashoda,08/1/2019,4,South Sudan,1564617600
2436,Fashoda,09/1/2019,3,South Sudan,1567296000
2437,Fashoda,10/1/2019,2,South Sudan,1569888000
2438,Fashoda,11/1/2019,4,South Sudan,1572566400
2439,Fashoda,12/1/2019,3,South Sudan,1575158400
2440,Fashoda,01/1/2020,2,South Sudan,1577836800
2441,Fashoda,02/1/2020,3,South Sudan,1580515200
2442,Manyo,06/1/2017,3,South Sudan,1496275200
2443,Manyo,07/1/2017,2,South Sudan,1498867200
2444,Manyo,08/1/2017,2,South Sudan,1501545600
2445,Manyo,09/1/2017,2,South Sudan,1504224000
2446,Manyo,10/1/2017,4,South Sudan,1506816000
2447,Manyo,11/1/2017,3,South Sudan,1509494400
2448,Manyo,12/1/2017,2,South Sudan,1512086400
2449,Manyo,01/1/2018,2,South Sudan,1514764800
2450,Manyo,02/1/2018,3,South Sudan,1517443200
2451,Manyo,03/1/2018,2,South Sudan,1519862400
2452,Manyo,04/1/2018,3,South Sudan,1522540800
2453,Manyo,05/1/2018,2,South Sudan,1525132800
2454,Manyo,06/1/2018,3,South Sudan,1527811200
2455,Manyo,07/1/2018,2,South Sudan,1530403200
2456,Manyo,08/1/2018,2,South Sudan,1533081600
2457,Manyo,09/1/2018,2,South Sudan,1535760000
2458,Manyo,10/1/2018,4,South Sudan,1538352000
2459,Manyo,11/1/2018,3,South Sudan,1541030400
2460,Manyo,12/1/2018,4,South Sudan,1543622400
2461,Manyo,01/1/2019,4,South Sudan,1546300800
